S002VS,S003,S007,S017,S018,S020,C006,E069_06,E069_07,E069_17,G006,A009
3,840,8400320401,0.83535,0.648508,1995,8,3,3,3,1,1
3,840,8400320402,0.86537,0.648508,1995,5,1,4,3,1,2
3,840,8400320403,1.23552,0.648508,1995,9,2,3,3,1,1
3,840,8400320404,1.1705,0.648508,1995,8,4,4,3,2,1
3,840,8400320405,2.14591,0.648508,1995,3,3,3,2,1,1
3,840,8400320406,2.20093,0.648508,1995,5,2,4,3,1,1
3,840,8400320407,1.8858,0.648508,1995,3,3,2,3,1,2
3,840,8400320408,0.99042,0.648508,1995,3,3,3,3,2,2
3,840,8400320409,2.1209,0.648508,1995,7,2,4,3,1,3
3,840,8400320410,1.12548,0.648508,1995,10,3,3,3,1,1
3,840,8400320411,0.97041,0.648508,1995,5,2,3,3,1,3
3,840,8400320412,2.40102,0.648508,1995,5,2,3,3,2,1
3,840,8400320413,0.96041,0.648508,1995,6,1,3,3,1,1
3,840,8400320414,0.80034,0.648508,1995,6,2,3,3,1,3
3,840,8400320415,0.99042,0.648508,1995,10,2,3,3,1,1
3,840,8400320416,1.34557,0.648508,1995,7,2,2,3,1,1
3,840,8400320417,1.34557,0.648508,1995,7,2,3,4,2,1
3,840,8400320418,2.94125,0.648508,1995,8,2,3,1,1,2
3,840,8400320419,1.34557,0.648508,1995,4,3,3,3,1,2
3,840,8400320420,0.87037,0.648508,1995,8,1,3,3,1,1
3,840,8400320421,1.71573,0.648508,1995,10,2,-1,2,1,1
3,840,8400320422,0.81535,0.648508,1995,5,2,4,4,1,2
3,840,8400320423,1.28555,0.648508,1995,9,4,4,4,2,2
3,840,8400320424,2.37101,0.648508,1995,8,2,2,3,1,2
3,840,8400320425,0.9454,0.648508,1995,5,1,1,2,1,2
3,840,8400320426,0.60025,0.648508,1995,10,1,4,1,1,2
3,840,8400320427,0.65528,0.648508,1995,7,2,3,3,1,1
3,840,8400320428,0.57024,0.648508,1995,1,2,3,3,1,2
3,840,8400320429,0.59525,0.648508,1995,10,3,4,3,1,2
3,840,8400320430,0.64027,0.648508,1995,5,3,4,3,1,1
3,840,8400320431,1.02544,0.648508,1995,6,2,2,3,1,1
3,840,8400320432,1.02544,0.648508,1995,6,2,2,2,1,1
3,840,8400320433,0.97541,0.648508,1995,7,2,4,3,2,2
3,840,8400320434,1.22552,0.648508,1995,9,1,3,2,1,1
3,840,8400320435,1.92082,0.648508,1995,7,2,2,3,1,2
3,840,8400320436,0.53023,0.648508,1995,8,2,2,2,1,1
3,840,8400320437,0.73031,0.648508,1995,2,2,-1,4,1,2
3,840,8400320438,0.80034,0.648508,1995,5,2,3,4,1,4
3,840,8400320439,0.55023,0.648508,1995,9,2,2,3,1,1
3,840,8400320440,2.20093,0.648508,1995,8,4,2,4,1,2
3,840,8400320441,1.30555,0.648508,1995,5,2,4,-1,1,1
3,840,8400320442,0.50021,0.648508,1995,6,3,2,3,1,3
3,840,8400320443,0.53523,0.648508,1995,5,1,1,3,1,1
3,840,8400320444,2.20093,0.648508,1995,1,3,4,4,3,4
3,840,8400320445,0.76533,0.648508,1995,10,3,3,4,1,3
3,840,8400320446,0.50021,0.648508,1995,7,1,3,3,1,1
3,840,8400320447,0.87037,0.648508,1995,7,1,3,1,1,2
3,840,8400320448,1.56567,0.648508,1995,6,3,2,3,3,2
3,840,8400320449,3.81662,0.648508,1995,7,2,3,2,2,2
3,840,8400320450,2.10089,0.648508,1995,7,2,3,3,1,3
3,840,8400320451,0.57024,0.648508,1995,4,2,3,3,1,1
3,840,8400320452,0.53523,0.648508,1995,7,3,3,3,1,2
3,840,8400320453,0.58525,0.648508,1995,5,2,3,3,1,2
3,840,8400320454,0.7153,0.648508,1995,9,2,3,4,1,3
3,840,8400320455,0.81535,0.648508,1995,7,2,3,3,1,2
3,840,8400320456,1.05045,0.648508,1995,9,2,2,2,1,1
3,840,8400320457,1.23552,0.648508,1995,5,4,4,3,2,1
3,840,8400320458,1.8808,0.648508,1995,5,4,4,4,1,3
3,840,8400320459,0.7153,0.648508,1995,5,4,4,4,2,1
3,840,8400320460,0.83535,0.648508,1995,6,3,4,4,-1,3
3,840,8400320461,0.52522,0.648508,1995,5,3,4,4,3,3
3,840,8400320462,0.65028,0.648508,1995,10,2,2,2,2,1
3,840,8400320463,1.13548,0.648508,1995,3,2,2,3,1,1
3,840,8400320464,1.35558,0.648508,1995,3,4,3,2,1,3
3,840,8400320465,0.53023,0.648508,1995,8,2,2,2,1,1
3,840,8400320466,1.07045,0.648508,1995,6,2,3,3,1,1
3,840,8400320467,0.50021,0.648508,1995,6,2,3,3,2,2
3,840,8400320468,0.98542,0.648508,1995,1,2,3,3,2,1
3,840,8400320469,0.53023,0.648508,1995,5,1,3,3,1,1
3,840,8400320470,0.85036,0.648508,1995,3,2,2,2,1,2
3,840,8400320471,0.59025,0.648508,1995,9,2,3,3,1,1
3,840,8400320472,1.39059,0.648508,1995,10,2,3,2,1,1
3,840,8400320473,0.53023,0.648508,1995,10,3,3,3,1,1
3,840,8400320474,0.50021,0.648508,1995,8,2,2,2,1,3
3,840,8400320475,2.361,0.648508,1995,9,2,2,2,1,2
3,840,8400320476,0.7003,0.648508,1995,1,1,3,3,2,3
3,840,8400320477,1.08046,0.648508,1995,5,2,2,3,2,1
3,840,8400320478,0.81034,0.648508,1995,6,2,3,2,1,2
3,840,8400320479,0.9404,0.648508,1995,8,3,3,-1,1,4
3,840,8400320480,0.78033,0.648508,1995,9,1,1,-1,1,1
3,840,8400320481,1.67571,0.648508,1995,8,2,-1,2,2,2
3,840,8400320482,0.7003,0.648508,1995,8,2,2,-1,1,2
3,840,8400320483,0.68029,0.648508,1995,5,3,2,4,1,2
3,840,8400320484,0.53023,0.648508,1995,7,3,3,3,1,2
3,840,8400320485,0.64027,0.648508,1995,9,2,4,3,1,3
3,840,8400320486,1.25553,0.648508,1995,10,-1,3,2,1,2
3,840,8400320487,0.82535,0.648508,1995,5,1,3,2,1,1
3,840,8400320488,0.86537,0.648508,1995,3,3,3,3,1,2
3,840,8400320489,0.65528,0.648508,1995,4,1,3,2,1,2
3,840,8400320490,0.85036,0.648508,1995,10,2,2,2,1,1
3,840,8400320491,0.65028,0.648508,1995,10,3,3,4,1,2
3,840,8400320492,0.9454,0.648508,1995,10,3,3,3,1,1
3,840,8400320493,0.53023,0.648508,1995,8,4,4,4,1,2
3,840,8400320494,1.20551,0.648508,1995,10,2,3,2,1,2
3,840,8400320495,1.38559,0.648508,1995,9,2,3,1,1,2
3,840,8400320496,0.83535,0.648508,1995,5,2,3,2,1,4
3,840,8400320497,1.71573,0.648508,1995,7,2,3,3,1,1
3,840,8400320498,2.76117,0.648508,1995,1,4,4,4,1,2
3,840,8400320499,0.50021,0.648508,1995,6,4,3,4,1,1
3,840,8400320500,1.13048,0.648508,1995,1,4,4,4,3,2
3,840,8400320501,1.26054,0.648508,1995,8,1,2,2,1,1
3,840,8400320502,0.9404,0.648508,1995,8,2,2,2,1,4
3,840,8400320503,2.5911,0.648508,1995,8,1,3,1,1,3
3,840,8400320504,2.13591,0.648508,1995,5,3,3,3,1,3
3,840,8400320505,0.83035,0.648508,1995,7,3,3,3,1,3
3,840,8400320506,0.9404,0.648508,1995,1,3,3,3,1,4
3,840,8400320507,0.72531,0.648508,1995,10,2,3,2,1,5
3,840,8400320508,0.74532,0.648508,1995,5,1,2,2,2,1
3,840,8400320509,0.85036,0.648508,1995,9,1,3,4,1,1
3,840,8400320510,0.78033,0.648508,1995,9,2,-1,2,1,3
3,840,8400320511,0.78033,0.648508,1995,10,1,-1,-1,1,2
3,840,8400320512,1.6507,0.648508,1995,5,2,3,3,1,3
3,840,8400320513,0.75032,0.648508,1995,7,2,-1,1,1,2
3,840,8400320514,2.06588,0.648508,1995,6,3,4,4,1,3
3,840,8400320515,0.87537,0.648508,1995,7,2,4,4,1,3
3,840,8400320516,0.7153,0.648508,1995,8,2,3,2,1,3
3,840,8400320517,2.06588,0.648508,1995,5,3,2,3,1,1
3,840,8400320518,0.74031,0.648508,1995,7,3,4,4,2,1
3,840,8400320519,1.92082,0.648508,1995,6,3,3,3,1,1
3,840,8400320520,0.7103,0.648508,1995,10,2,4,3,1,2
3,840,8400320521,0.99042,0.648508,1995,6,-1,4,3,2,2
3,840,8400320522,2.44104,0.648508,1995,5,2,2,3,1,1
3,840,8400320523,1.94082,0.648508,1995,5,2,3,3,1,2
3,840,8400320524,2.03586,0.648508,1995,4,4,4,3,2,2
3,840,8400320525,0.78033,0.648508,1995,8,2,-1,3,1,3
3,840,8400320526,1.11547,0.648508,1995,6,4,3,3,1,3
3,840,8400320527,1.01043,0.648508,1995,-1,3,3,3,-1,2
3,840,8400320528,0.53023,0.648508,1995,5,2,3,3,1,2
3,840,8400320529,0.82535,0.648508,1995,3,2,3,3,2,2
3,840,8400320530,1.01043,0.648508,1995,1,2,3,3,-1,2
3,840,8400320531,1.25553,0.648508,1995,2,3,3,3,2,2
3,840,8400320532,0.53023,0.648508,1995,5,2,2,3,1,2
3,840,8400320533,1.56567,0.648508,1995,7,2,3,4,1,3
3,840,8400320534,0.85036,0.648508,1995,6,3,3,3,1,-1
3,840,8400320535,0.78533,0.648508,1995,10,1,3,3,1,2
3,840,8400320536,1.01543,0.648508,1995,5,2,3,2,1,1
3,840,8400320537,0.98042,0.648508,1995,6,2,2,2,1,1
3,840,8400320538,0.68029,0.648508,1995,10,2,3,2,1,2
3,840,8400320539,0.7103,0.648508,1995,8,2,3,2,3,2
3,840,8400320540,1.03544,0.648508,1995,3,3,3,3,3,2
3,840,8400320541,0.58525,0.648508,1995,8,3,3,3,1,1
3,840,8400320542,0.65528,0.648508,1995,4,2,3,2,1,3
3,840,8400320543,0.52522,0.648508,1995,8,2,3,3,2,2
3,840,8400320544,0.50021,0.648508,1995,8,1,-1,3,1,2
3,840,8400320545,0.53023,0.648508,1995,7,2,3,3,1,2
3,840,8400320546,0.53023,0.648508,1995,5,2,3,3,1,4
3,840,8400320547,0.53523,0.648508,1995,6,2,3,3,1,2
3,840,8400320548,1.54566,0.648508,1995,7,2,3,4,1,2
3,840,8400320549,0.83535,0.648508,1995,8,2,3,2,1,1
3,840,8400320550,0.53023,0.648508,1995,8,2,3,3,1,2
3,840,8400320551,1.38559,0.648508,1995,7,3,3,4,1,2
3,840,8400320552,0.65028,0.648508,1995,8,2,2,2,1,2
3,840,8400320553,0.54023,0.648508,1995,5,2,2,3,1,1
3,840,8400320554,1.6557,0.648508,1995,8,2,2,2,1,3
3,840,8400320555,1.59068,0.648508,1995,7,1,2,1,1,1
3,840,8400320556,0.92039,0.648508,1995,10,2,4,4,1,1
3,840,8400320557,2.1209,0.648508,1995,8,3,3,3,1,1
3,840,8400320558,0.55023,0.648508,1995,7,2,3,3,1,2
3,840,8400320559,2.20093,0.648508,1995,10,2,3,3,1,2
3,840,8400320560,0.79534,0.648508,1995,10,3,3,3,1,1
3,840,8400320561,0.50021,0.648508,1995,10,1,2,3,1,2
3,840,8400320562,0.53023,0.648508,1995,8,1,2,2,1,1
3,840,8400320563,1.34557,0.648508,1995,10,2,-1,2,2,2
3,840,8400320564,0.76032,0.648508,1995,7,2,3,2,1,2
3,840,8400320565,0.69029,0.648508,1995,4,3,2,1,1,1
3,840,8400320566,0.62527,0.648508,1995,7,3,4,4,1,2
3,840,8400320567,1.40059,0.648508,1995,10,2,4,4,1,1
3,840,8400320568,0.63027,0.648508,1995,10,2,3,3,1,2
3,840,8400320569,0.87537,0.648508,1995,8,2,2,2,1,2
3,840,8400320570,0.87537,0.648508,1995,9,3,2,2,1,1
3,840,8400320571,0.75532,0.648508,1995,9,2,1,3,1,1
3,840,8400320572,0.97041,0.648508,1995,1,2,3,3,1,1
3,840,8400320573,0.50021,0.648508,1995,6,3,3,3,1,1
3,840,8400320574,0.55023,0.648508,1995,7,1,1,2,1,1
3,840,8400320575,0.69029,0.648508,1995,4,3,2,3,1,1
3,840,8400320576,2.05587,0.648508,1995,8,2,2,2,1,1
3,840,8400320577,0.57524,0.648508,1995,9,2,3,3,1,1
3,840,8400320578,1.34057,0.648508,1995,8,2,3,3,2,1
3,840,8400320579,0.61026,0.648508,1995,10,2,3,2,1,2
3,840,8400320580,0.69029,0.648508,1995,8,3,3,3,1,1
3,840,8400320581,0.75032,0.648508,1995,5,-1,-1,3,2,5
3,840,8400320582,2.20093,0.648508,1995,9,2,3,2,2,1
3,840,8400320583,0.76032,0.648508,1995,1,2,2,2,2,2
3,840,8400320584,0.84536,0.648508,1995,6,2,4,3,1,2
3,840,8400320585,0.97541,0.648508,1995,7,2,-1,3,1,1
3,840,8400320586,0.78533,0.648508,1995,10,3,3,2,2,3
3,840,8400320587,1.05545,0.648508,1995,9,2,3,4,1,1
3,840,8400320588,0.80034,0.648508,1995,10,1,3,3,1,1
3,840,8400320589,1.38559,0.648508,1995,6,2,4,4,1,2
3,840,8400320590,0.79534,0.648508,1995,6,1,3,4,1,2
3,840,8400320591,0.65528,0.648508,1995,10,2,2,3,1,3
3,840,8400320592,2.20093,0.648508,1995,4,3,3,3,2,1
3,840,8400320593,0.50021,0.648508,1995,10,2,2,2,1,1
3,840,8400320594,1.81077,0.648508,1995,5,3,3,1,1,1
3,840,8400320595,0.73531,0.648508,1995,1,1,3,3,2,1
3,840,8400320596,0.7153,0.648508,1995,7,3,3,2,2,2
3,840,8400320597,0.53023,0.648508,1995,10,2,2,3,2,2
3,840,8400320598,1.79076,0.648508,1995,7,1,1,2,1,1
3,840,8400320599,0.59525,0.648508,1995,6,2,3,3,1,2
3,840,8400320600,0.57024,0.648508,1995,8,1,3,2,1,2
3,840,8400320601,0.73031,0.648508,1995,4,-1,3,3,1,2
3,840,8400320602,1.44061,0.648508,1995,7,4,1,1,1,1
3,840,8400320603,1.44061,0.648508,1995,2,1,2,1,1,2
3,840,8400320604,1.38559,0.648508,1995,6,2,3,3,1,2
3,840,8400320605,2.23595,0.648508,1995,4,4,4,4,1,1
3,840,8400320606,2.10589,0.648508,1995,8,3,2,3,1,2
3,840,8400320607,0.74031,0.648508,1995,7,3,3,3,1,2
3,840,8400320608,2.20093,0.648508,1995,4,1,3,3,1,3
3,840,8400320609,2.10589,0.648508,1995,7,2,4,2,1,1
3,840,8400320610,1.29555,0.648508,1995,1,2,4,3,2,2
3,840,8400320611,1.30555,0.648508,1995,7,2,2,1,1,1
3,840,8400320612,0.74532,0.648508,1995,1,3,4,3,2,3
3,840,8400320613,0.75032,0.648508,1995,9,1,4,1,1,3
3,840,8400320614,1.86079,0.648508,1995,7,3,3,3,1,3
3,840,8400320615,2.1209,0.648508,1995,7,3,3,3,1,2
3,840,8400320616,0.97041,0.648508,1995,4,3,3,3,1,2
3,840,8400320617,0.7053,0.648508,1995,6,3,4,2,1,2
3,840,8400320618,1.1755,0.648508,1995,9,3,3,2,1,1
3,840,8400320619,1.12548,0.648508,1995,5,2,3,3,1,2
3,840,8400320620,1.05545,0.648508,1995,6,3,3,3,1,2
3,840,8400320621,1.05045,0.648508,1995,10,2,3,2,1,4
3,840,8400320622,2.20093,0.648508,1995,6,2,3,3,1,1
3,840,8400320623,0.7053,0.648508,1995,8,1,2,2,1,3
3,840,8400320624,1.15549,0.648508,1995,8,3,-1,3,2,1
3,840,8400320625,0.97541,0.648508,1995,8,2,3,3,2,2
3,840,8400320626,0.90538,0.648508,1995,10,2,3,3,1,2
3,840,8400320627,2.20093,0.648508,1995,4,2,2,3,1,1
3,840,8400320628,0.53023,0.648508,1995,10,2,2,3,1,1
3,840,8400320629,1.36558,0.648508,1995,7,2,2,3,1,3
3,840,8400320630,0.97041,0.648508,1995,5,2,4,4,2,2
3,840,8400320631,1.29055,0.648508,1995,7,2,3,3,1,1
3,840,8400320632,1.1755,0.648508,1995,3,2,2,3,1,1
3,840,8400320633,0.54523,0.648508,1995,10,1,3,2,1,1
3,840,8400320634,0.54523,0.648508,1995,6,3,2,3,-3,2
3,840,8400320635,1.11047,0.648508,1995,6,3,3,3,1,3
3,840,8400320636,0.55023,0.648508,1995,5,2,3,2,1,1
3,840,8400320637,0.53523,0.648508,1995,10,1,2,2,1,2
3,840,8400320638,1.89581,0.648508,1995,7,2,3,3,2,2
3,840,8400320639,0.87037,0.648508,1995,4,2,3,3,2,1
3,840,8400320640,0.87037,0.648508,1995,7,2,3,3,1,3
3,840,8400320641,0.60025,0.648508,1995,7,2,3,3,1,1
3,840,8400320642,0.91039,0.648508,1995,7,2,4,3,1,2
3,840,8400320643,0.98042,0.648508,1995,7,3,3,3,1,2
3,840,8400320644,1.49564,0.648508,1995,5,3,3,3,2,2
3,840,8400320645,1.05545,0.648508,1995,8,1,3,4,1,3
3,840,8400320646,0.73031,0.648508,1995,8,3,3,3,1,2
3,840,8400320647,0.65528,0.648508,1995,8,3,3,3,1,2
3,840,8400320648,0.91039,0.648508,1995,8,3,3,3,1,2
3,840,8400320649,1.73074,0.648508,1995,7,2,4,3,1,1
3,840,8400320650,1.34557,0.648508,1995,7,2,3,3,1,1
3,840,8400320651,0.80034,0.648508,1995,10,2,3,3,1,2
3,840,8400320652,0.80534,0.648508,1995,10,2,3,3,1,1
3,840,8400320653,0.74532,0.648508,1995,3,2,3,3,1,3
3,840,8400320654,0.79534,0.648508,1995,10,1,3,3,1,1
3,840,8400320655,0.79534,0.648508,1995,10,1,1,2,1,3
3,840,8400320656,1.05545,0.648508,1995,9,1,2,3,1,1
3,840,8400320657,1.52565,0.648508,1995,7,2,3,4,1,2
3,840,8400320658,1.45562,0.648508,1995,4,1,4,4,2,1
3,840,8400320659,0.60526,0.648508,1995,8,3,3,4,1,2
3,840,8400320660,1.1805,0.648508,1995,5,2,2,2,1,2
3,840,8400320661,0.73031,0.648508,1995,9,2,2,-1,1,1
3,840,8400320662,0.73031,0.648508,1995,6,2,3,3,1,4
3,840,8400320663,2.20093,0.648508,1995,5,1,3,3,1,1
3,840,8400320664,0.85036,0.648508,1995,10,1,3,1,1,2
3,840,8400320665,1.10047,0.648508,1995,6,3,3,3,1,1
3,840,8400320666,0.90538,0.648508,1995,5,2,3,3,2,3
3,840,8400320667,1.55566,0.648508,1995,1,3,3,3,2,2
3,840,8400320668,1.19051,0.648508,1995,2,1,3,3,1,3
3,840,8400320669,0.90038,0.648508,1995,8,3,3,3,1,1
3,840,8400320670,0.81535,0.648508,1995,10,3,4,4,1,1
3,840,8400320671,0.81535,0.648508,1995,10,4,4,4,3,3
3,840,8400320672,0.83535,0.648508,1995,10,2,-1,4,1,2
3,840,8400320673,1.05545,0.648508,1995,4,2,2,2,1,2
3,840,8400320674,0.9404,0.648508,1995,3,2,2,2,1,2
3,840,8400320675,2.94125,0.648508,1995,8,1,3,2,1,1
3,840,8400320676,0.82535,0.648508,1995,5,2,2,3,1,2
3,840,8400320677,0.77533,0.648508,1995,7,2,3,2,1,1
3,840,8400320678,0.81535,0.648508,1995,10,1,1,1,1,2
3,840,8400320679,1.71573,0.648508,1995,5,3,4,3,1,2
3,840,8400320680,1.1855,0.648508,1995,4,2,3,4,1,2
3,840,8400320681,0.81535,0.648508,1995,7,3,3,3,1,3
3,840,8400320682,0.87037,0.648508,1995,5,3,3,3,1,1
3,840,8400320683,1.96584,0.648508,1995,5,2,2,4,1,2
3,840,8400320684,2.03586,0.648508,1995,3,2,2,2,1,1
3,840,8400320685,0.98542,0.648508,1995,1,2,2,2,1,3
3,840,8400320686,0.81034,0.648508,1995,5,2,2,3,1,2
3,840,8400320687,0.7003,0.648508,1995,10,2,3,3,1,2
3,840,8400320688,1.35057,0.648508,1995,3,2,3,3,1,3
3,840,8400320689,1.13048,0.648508,1995,2,2,3,3,2,2
3,840,8400320690,0.87037,0.648508,1995,7,1,2,3,1,2
3,840,8400320691,0.53523,0.648508,1995,8,1,2,1,2,1
3,840,8400320692,0.53023,0.648508,1995,8,2,3,2,2,2
3,840,8400320693,1.26054,0.648508,1995,6,1,4,4,1,2
3,840,8400320694,0.56524,0.648508,1995,10,2,1,3,1,2
3,840,8400320695,0.56524,0.648508,1995,7,1,2,3,1,2
3,840,8400320696,1.30055,0.648508,1995,-1,2,3,3,1,2
3,840,8400320697,0.53023,0.648508,1995,8,2,3,2,1,2
3,840,8400320698,0.65528,0.648508,1995,8,1,1,1,1,2
3,840,8400320699,1.1755,0.648508,1995,10,2,2,3,2,2
3,840,8400320700,0.97541,0.648508,1995,9,2,-1,3,1,3
3,840,8400320701,1.23552,0.648508,1995,2,2,-1,3,1,1
3,840,8400320702,2.40102,0.648508,1995,6,3,2,3,2,1
3,840,8400320703,0.61526,0.648508,1995,4,3,3,4,2,1
3,840,8400320704,0.58025,0.648508,1995,10,2,3,2,1,2
3,840,8400320705,0.7103,0.648508,1995,8,3,3,3,1,2
3,840,8400320706,1.07045,0.648508,1995,8,3,4,3,1,1
3,840,8400320707,0.65528,0.648508,1995,8,2,2,2,1,4
3,840,8400320708,0.80034,0.648508,1995,5,2,-1,-1,1,3
3,840,8400320709,0.90538,0.648508,1995,7,2,3,2,1,4
3,840,8400320710,0.65528,0.648508,1995,8,2,3,3,1,1
3,840,8400320711,0.74532,0.648508,1995,8,1,3,3,1,1
3,840,8400320712,0.97041,0.648508,1995,7,2,2,1,1,3
3,840,8400320713,0.80034,0.648508,1995,6,2,-1,4,1,3
3,840,8400320714,0.79534,0.648508,1995,8,3,3,3,1,1
3,840,8400320715,0.98042,0.648508,1995,8,2,4,1,1,2
3,840,8400320716,0.68029,0.648508,1995,7,2,-1,-1,1,3
3,840,8400320717,0.52522,0.648508,1995,7,2,3,3,1,2
3,840,8400320718,1.21552,0.648508,1995,5,2,-1,3,1,1
3,840,8400320719,0.87037,0.648508,1995,5,2,-1,2,1,1
3,840,8400320720,0.91039,0.648508,1995,6,2,3,2,1,1
3,840,8400320721,0.53523,0.648508,1995,9,2,2,2,1,3
3,840,8400320722,0.65528,0.648508,1995,3,1,1,1,1,2
3,840,8400320723,0.87037,0.648508,1995,7,3,3,3,2,1
3,840,8400320724,0.57024,0.648508,1995,8,2,3,2,1,2
3,840,8400320725,0.69029,0.648508,1995,6,3,3,2,1,2
3,840,8400320726,0.56524,0.648508,1995,5,4,4,4,1,3
3,840,8400320727,0.83535,0.648508,1995,4,3,4,4,1,2
3,840,8400320728,0.73031,0.648508,1995,8,2,3,2,2,3
3,840,8400320729,0.72531,0.648508,1995,1,2,3,3,3,1
3,840,8400320730,1.16049,0.648508,1995,10,2,3,2,2,2
3,840,8400320731,2.09089,0.648508,1995,6,1,3,2,2,2
3,840,8400320732,1.56066,0.648508,1995,2,2,4,3,2,1
3,840,8400320733,0.61026,0.648508,1995,6,2,2,-1,1,2
3,840,8400320734,0.53023,0.648508,1995,5,3,3,3,1,2
3,840,8400320735,1.14048,0.648508,1995,4,3,2,2,1,2
3,840,8400320736,0.99042,0.648508,1995,3,2,3,2,1,3
3,840,8400320737,0.72531,0.648508,1995,4,3,3,3,1,1
3,840,8400320738,1.66571,0.648508,1995,6,4,4,4,1,1
3,840,8400320739,0.83535,0.648508,1995,5,2,-1,-1,1,2
3,840,8400320740,1.63069,0.648508,1995,9,1,-1,1,1,1
3,840,8400320741,0.87037,0.648508,1995,4,2,3,1,1,2
3,840,8400320742,0.53023,0.648508,1995,10,1,4,4,1,3
3,840,8400320743,0.9454,0.648508,1995,4,-1,3,3,1,2
3,840,8400320744,0.53023,0.648508,1995,5,1,3,1,1,3
3,840,8400320745,0.80534,0.648508,1995,8,2,2,3,1,1
3,840,8400320746,1.05545,0.648508,1995,8,2,3,3,1,2
3,840,8400320747,0.65028,0.648508,1995,10,1,3,2,1,3
3,840,8400320748,0.57524,0.648508,1995,8,1,2,1,1,1
3,840,8400320749,0.57024,0.648508,1995,8,3,3,4,1,1
3,840,8400320750,0.73031,0.648508,1995,6,2,2,3,1,2
3,840,8400320751,1.1805,0.648508,1995,8,2,3,4,1,1
3,840,8400320752,0.88037,0.648508,1995,8,3,4,4,1,2
3,840,8400320753,0.53523,0.648508,1995,10,1,3,3,1,2
3,840,8400320754,0.65528,0.648508,1995,7,1,3,3,1,1
3,840,8400320755,0.96041,0.648508,1995,4,2,3,3,2,1
3,840,8400320756,0.86537,0.648508,1995,8,2,3,3,1,3
3,840,8400320757,0.53023,0.648508,1995,10,4,1,3,1,2
3,840,8400320758,0.81034,0.648508,1995,8,2,3,2,1,3
3,840,8400320759,1.09547,0.648508,1995,6,2,4,4,1,1
3,840,8400320760,0.77533,0.648508,1995,8,2,3,3,1,2
3,840,8400320761,0.88538,0.648508,1995,3,2,2,1,1,1
3,840,8400320762,1.56066,0.648508,1995,4,2,2,2,1,2
3,840,8400320763,0.78033,0.648508,1995,6,1,4,4,2,3
3,840,8400320764,0.78033,0.648508,1995,6,3,3,3,2,2
3,840,8400320765,0.55023,0.648508,1995,9,2,-1,3,-3,1
3,840,8400320766,0.53523,0.648508,1995,8,2,2,4,1,2
3,840,8400320767,0.53523,0.648508,1995,7,3,2,1,1,1
3,840,8400320768,0.57024,0.648508,1995,7,3,2,4,4,3
3,840,8400320769,0.53523,0.648508,1995,8,3,4,4,1,1
3,840,8400320770,0.57024,0.648508,1995,7,1,2,3,1,2
3,840,8400320771,0.53523,0.648508,1995,7,1,3,2,1,3
3,840,8400320772,0.58025,0.648508,1995,1,2,2,2,1,2
3,840,8400320773,0.61026,0.648508,1995,6,2,2,2,2,1
3,840,8400320774,0.54023,0.648508,1995,1,2,-1,2,1,1
3,840,8400320775,2.62111,0.648508,1995,8,2,3,3,2,1
3,840,8400320776,0.88538,0.648508,1995,5,3,3,2,1,1
3,840,8400320777,0.6953,0.648508,1995,7,2,4,3,1,1
3,840,8400320778,0.74031,0.648508,1995,9,3,3,3,3,2
3,840,8400320779,1.02544,0.648508,1995,1,1,1,1,1,1
3,840,8400320780,0.95541,0.648508,1995,1,2,2,4,1,2
3,840,8400320781,0.84036,0.648508,1995,7,2,3,3,2,2
3,840,8400320782,1.30055,0.648508,1995,6,-1,-1,-1,2,1
3,840,8400320783,1.42561,0.648508,1995,8,3,3,3,1,2
3,840,8400320784,1.32056,0.648508,1995,3,2,2,3,1,1
3,840,8400320785,1.24053,0.648508,1995,8,2,3,2,1,1
3,840,8400320786,1.04544,0.648508,1995,4,4,3,4,3,2
3,840,8400320787,0.78533,0.648508,1995,7,2,2,2,2,1
3,840,8400320788,1.04544,0.648508,1995,1,3,2,2,3,2
3,840,8400320789,0.83535,0.648508,1995,5,3,3,3,2,1
3,840,8400320790,0.57024,0.648508,1995,8,2,2,3,1,1
3,840,8400320791,0.52522,0.648508,1995,8,2,2,2,1,1
3,840,8400320792,0.52522,0.648508,1995,7,2,2,2,1,1
3,840,8400320793,0.53523,0.648508,1995,8,2,3,2,1,2
3,840,8400320794,0.58525,0.648508,1995,10,2,2,2,1,2
3,840,8400320795,1.21051,0.648508,1995,1,2,3,1,1,3
3,840,8400320796,1.08046,0.648508,1995,5,1,3,3,1,3
3,840,8400320797,0.76032,0.648508,1995,6,-1,-1,-1,1,3
3,840,8400320798,0.89038,0.648508,1995,10,2,3,3,2,1
3,840,8400320799,0.75532,0.648508,1995,2,4,4,4,1,2
3,840,8400320800,2.25596,0.648508,1995,8,4,4,4,2,1
3,840,8400320801,0.65528,0.648508,1995,7,3,2,2,1,1
3,840,8400320802,1.94082,0.648508,1995,8,2,2,2,1,2
3,840,8400320803,0.64027,0.648508,1995,7,2,2,3,2,1
3,840,8400320804,0.78533,0.648508,1995,7,2,2,3,1,2
3,840,8400320805,1.35057,0.648508,1995,10,2,3,3,1,1
3,840,8400320806,1.96584,0.648508,1995,7,2,3,2,1,1
3,840,8400320807,0.81034,0.648508,1995,8,1,-1,3,1,2
3,840,8400320808,0.53023,0.648508,1995,5,2,3,2,1,2
